
"date_received","timestamp","value"
"2018-11-22T14:45:58.000Z","2018-11-22T14:44:51.000Z",374.6
"2018-11-22T14:57:12.000Z","2018-11-22T14:55:51.000Z",382.79
"2018-11-22T15:07:59.000Z","2018-11-22T15:06:51.000Z",390.39
"2018-11-22T15:18:49.000Z","2018-11-22T15:17:44.000Z",391.5
"2018-11-22T15:29:50.000Z","2018-11-22T15:28:45.000Z",378.89
"2018-11-22T15:40:42.000Z","2018-11-22T15:39:37.000Z",378.89
"2018-11-22T15:51:33.000Z","2018-11-22T15:50:28.000Z",378.6
"2018-11-22T16:02:24.000Z","2018-11-22T16:01:19.000Z",378.5
"2018-11-22T16:13:23.000Z","2018-11-22T16:12:18.000Z",380.2
"2018-11-22T16:24:16.000Z","2018-11-22T16:23:09.000Z",380.7
"2018-11-22T16:35:06.000Z","2018-11-22T16:34:00.000Z",380.6
"2018-11-22T16:46:04.000Z","2018-11-22T16:44:59.000Z",378.29
"2018-11-22T17:07:53.000Z","2018-11-22T17:06:48.000Z",377
"2018-11-22T17:19:41.000Z","2018-11-22T17:18:37.000Z",376.89
"2018-11-22T17:40:40.000Z","2018-11-22T17:39:35.000Z",374.7
"2018-11-22T17:51:29.000Z","2018-11-22T17:50:24.000Z",375.1
"2018-11-22T18:02:22.000Z","2018-11-22T18:01:13.000Z",373.79
"2018-11-22T18:13:08.000Z","2018-11-22T18:12:03.000Z",372.89
"2018-11-22T18:24:07.000Z","2018-11-22T18:23:00.000Z",372.39
"2018-11-22T18:34:54.000Z","2018-11-22T18:33:49.000Z",371.79
"2018-11-22T18:45:43.000Z","2018-11-22T18:44:38.000Z",371
"2018-11-22T18:56:31.000Z","2018-11-22T18:55:27.000Z",370.2
"2018-11-22T19:07:20.000Z","2018-11-22T19:06:16.000Z",370.7
"2018-11-22T19:18:09.000Z","2018-11-22T19:17:05.000Z",371.79
"2018-11-22T19:29:07.000Z","2018-11-22T19:28:02.000Z",372.1
"2018-11-22T19:40:04.000Z","2018-11-22T19:39:00.000Z",372.79
"2018-11-22T19:50:53.000Z","2018-11-22T19:49:49.000Z",372.7
"2018-11-22T20:01:51.000Z","2018-11-22T20:00:46.000Z",371.7
"2018-11-22T20:34:25.000Z","2018-11-22T20:33:20.000Z",366.79
"2018-11-22T20:45:22.000Z","2018-11-22T20:44:17.000Z",366.7
"2018-11-22T20:56:12.000Z","2018-11-22T20:55:06.000Z",366
"2018-11-22T21:07:08.000Z","2018-11-22T21:06:03.000Z",363.89
"2018-11-22T21:18:04.000Z","2018-11-22T21:17:00.000Z",363.2
"2018-11-22T21:28:53.000Z","2018-11-22T21:27:49.000Z",363
"2018-11-22T21:39:50.000Z","2018-11-22T21:38:46.000Z",363.7
"2018-11-22T21:50:39.000Z","2018-11-22T21:49:34.000Z",363.29
"2018-11-22T22:01:35.000Z","2018-11-22T22:00:31.000Z",363.5
"2018-11-22T22:12:24.000Z","2018-11-22T22:11:19.000Z",363.1
"2018-11-22T22:23:12.000Z","2018-11-22T22:22:08.000Z",363.39
"2018-11-22T22:34:09.000Z","2018-11-22T22:33:04.000Z",364
"2018-11-22T22:45:05.000Z","2018-11-22T22:44:01.000Z",364.7
"2018-11-22T22:55:54.000Z","2018-11-22T22:54:49.000Z",364.7
"2018-11-22T23:06:50.000Z","2018-11-22T23:05:46.000Z",365.2
"2018-11-22T23:17:53.000Z","2018-11-22T23:16:49.000Z",365.39
