
"date_received","timestamp","value"
"2018-07-26T18:12:43.000Z","2018-07-26T18:12:41.000Z","326.50"
"2018-07-26T18:23:05.000Z","2018-07-26T18:23:02.000Z","326.60"
"2018-07-27T07:43:46.000Z","2018-07-27T07:43:42.000Z","327.20"
"2018-07-27T08:14:52.000Z","2018-07-27T08:14:49.000Z","327.0"
"2018-07-27T08:56:32.000Z","2018-07-27T08:56:27.000Z","327.0"
"2018-07-27T09:27:43.000Z","2018-07-27T09:27:40.000Z","327.10"
"2018-07-27T09:38:14.000Z","2018-07-27T09:38:11.000Z","327.10"
"2018-07-27T09:48:37.000Z","2018-07-27T09:48:34.000Z","327.20"
"2018-07-27T09:59:08.000Z","2018-07-27T09:59:04.000Z","327.10"
"2018-07-27T10:09:38.000Z","2018-07-27T10:09:35.000Z","327.79"
"2018-07-27T10:20:01.000Z","2018-07-27T10:19:58.000Z","327.79"
"2018-07-27T10:30:23.000Z","2018-07-27T10:30:20.000Z","327.79"
"2018-07-27T10:40:54.000Z","2018-07-27T10:40:51.000Z","327.79"
"2018-07-27T10:51:25.000Z","2018-07-27T10:51:22.000Z","327.79"
"2018-07-27T11:01:48.000Z","2018-07-27T11:01:45.000Z","327.79"
"2018-07-27T11:12:21.000Z","2018-07-27T11:12:16.000Z","328.0"
"2018-07-27T11:22:42.000Z","2018-07-27T11:22:39.000Z","327.89"
"2018-07-27T12:56:52.000Z","2018-07-27T11:35:15.000Z","328.20"
"2018-07-27T13:07:22.000Z","2018-07-27T11:45:46.000Z","328.20"
"2018-07-27T11:54:09.000Z","2018-07-27T11:54:04.000Z","327.79"
"2018-07-27T12:04:39.000Z","2018-07-27T12:04:35.000Z","328.0"
"2018-07-27T12:15:02.000Z","2018-07-27T12:14:59.000Z","328.0"
"2018-07-27T13:17:46.000Z","2018-07-27T13:17:42.000Z","328.50"
"2018-07-27T13:28:08.000Z","2018-07-27T13:28:06.000Z","328.29"
"2018-07-27T14:09:59.000Z","2018-07-27T14:09:56.000Z","328.50"
"2018-07-27T14:51:55.000Z","2018-07-27T14:51:51.000Z","328.79"
"2018-07-27T15:02:28.000Z","2018-07-27T15:02:23.000Z","328.79"
"2018-07-27T15:12:51.000Z","2018-07-27T15:12:47.000Z","328.89"
"2018-07-27T15:23:21.000Z","2018-07-27T15:23:20.000Z","328.79"
"2018-07-27T15:44:19.000Z","2018-07-27T15:44:17.000Z","328.89"
"2018-07-27T15:54:43.000Z","2018-07-27T15:54:40.000Z","328.89"
"2018-07-27T16:36:35.000Z","2018-07-27T16:36:31.000Z","329.0"
"2018-07-27T16:46:57.000Z","2018-07-27T16:46:53.000Z","328.89"
"2018-07-27T16:57:19.000Z","2018-07-27T16:57:16.000Z","328.89"
"2018-07-27T17:07:50.000Z","2018-07-27T17:07:47.000Z","328.89"
"2018-07-27T17:18:21.000Z","2018-07-27T17:18:18.000Z","328.89"
"2018-07-27T17:39:23.000Z","2018-07-27T17:39:20.000Z","328.89"
"2018-07-27T17:49:53.000Z","2018-07-27T17:49:49.000Z","329.0"
"2018-07-27T18:00:22.000Z","2018-07-27T18:00:19.000Z","329.0"
"2018-07-27T18:10:51.000Z","2018-07-27T18:10:48.000Z","329.0"
"2018-07-27T19:02:52.000Z","2018-07-27T19:02:49.000Z","329.0"
"2018-07-27T19:13:14.000Z","2018-07-27T19:13:09.000Z","329.10"
"2018-07-27T19:23:41.000Z","2018-07-27T19:23:38.000Z","329.10"
"2018-07-27T20:05:10.000Z","2018-07-27T20:05:06.000Z","329.10"
"2018-07-27T20:15:31.000Z","2018-07-27T20:15:26.000Z","329.10"
"2018-07-27T20:25:49.000Z","2018-07-27T20:25:46.000Z","329.10"
"2018-07-27T20:36:18.000Z","2018-07-27T20:36:14.000Z","329.20"
"2018-07-27T20:46:37.000Z","2018-07-27T20:46:34.000Z","329.39"
"2018-07-27T20:56:56.000Z","2018-07-27T20:56:53.000Z","329.0"
"2018-07-27T21:07:24.000Z","2018-07-27T21:07:21.000Z","328.50"
"2018-07-27T21:17:52.000Z","2018-07-27T21:17:48.000Z","328.50"
"2018-07-27T21:59:41.000Z","2018-07-27T21:59:38.000Z","328.60"
"2018-07-27T22:10:07.000Z","2018-07-27T22:10:05.000Z","328.60"
"2018-07-27T22:41:32.000Z","2018-07-27T22:41:26.000Z","328.70"
"2018-07-27T23:02:15.000Z","2018-07-27T23:02:12.000Z","328.60"
"2018-07-27T23:12:43.000Z","2018-07-27T23:12:39.000Z","328.20"
"2018-07-27T23:23:01.000Z","2018-07-27T23:22:57.000Z","328.0"
"2018-07-27T23:54:14.000Z","2018-07-27T23:54:10.000Z","328.10"
"2018-07-28T00:36:01.000Z","2018-07-28T00:35:58.000Z","328.29"
"2018-07-28T00:46:29.000Z","2018-07-28T00:46:24.000Z","328.29"
"2018-07-28T00:56:47.000Z","2018-07-28T00:56:43.000Z","328.20"
"2018-07-28T01:59:12.000Z","2018-07-28T01:59:09.000Z","328.29"
"2018-07-28T02:09:38.000Z","2018-07-28T02:09:36.000Z","328.29"
"2018-07-28T02:50:57.000Z","2018-07-28T02:50:52.000Z","329.39"
