
"date_received","timestamp","value"
"2018-05-14T07:33:42.000Z","2018-05-14T07:33:38.000Z","34"
"2018-05-14T08:42:16.000Z","2018-05-14T08:42:12.000Z","33"
"2018-05-14T10:45:03.000Z","2018-05-14T10:45:00.000Z","42"
"2018-05-14T11:53:23.000Z","2018-05-14T11:53:19.000Z","41"
"2018-05-14T18:40:45.000Z","2018-05-14T18:40:42.000Z","32"
"2018-05-14T19:48:36.000Z","2018-05-14T19:48:33.000Z","32"
"2018-05-14T20:56:28.000Z","2018-05-14T20:56:25.000Z","33"
"2018-05-15T02:35:42.000Z","2018-05-15T02:35:39.000Z","36"
"2018-05-15T11:41:23.000Z","2018-05-15T11:41:20.000Z","38"
"2018-05-15T12:49:38.000Z","2018-05-15T12:49:34.000Z","42"
"2018-05-15T13:57:43.000Z","2018-05-15T13:57:39.000Z","41"
"2018-05-15T16:13:41.000Z","2018-05-15T16:13:37.000Z","37"
"2018-05-15T17:21:35.000Z","2018-05-15T17:21:31.000Z","36"
"2018-05-16T10:20:59.000Z","2018-05-16T10:20:56.000Z","35"
"2018-05-16T11:29:27.000Z","2018-05-16T11:29:24.000Z","35"
"2018-05-16T12:37:40.000Z","2018-05-16T12:37:37.000Z","31"
"2018-05-16T13:45:43.000Z","2018-05-16T13:45:40.000Z","30"
"2018-05-16T16:01:34.000Z","2018-05-16T16:01:31.000Z","27"
"2018-05-16T17:09:32.000Z","2018-05-16T17:09:28.000Z","22"
"2018-05-16T18:17:18.000Z","2018-05-16T18:17:14.000Z","22"
"2018-05-16T19:25:02.000Z","2018-05-16T19:24:58.000Z","21"
"2018-05-16T20:32:55.000Z","2018-05-16T20:32:51.000Z","23"
"2018-05-16T21:40:36.000Z","2018-05-16T21:40:33.000Z","19"
"2018-05-16T22:48:28.000Z","2018-05-16T22:48:24.000Z","19"
"2018-05-16T23:56:26.000Z","2018-05-16T23:56:22.000Z","17"
"2018-05-17T01:04:16.000Z","2018-05-17T01:04:13.000Z","16"
"2018-05-17T01:17:51.000Z","2018-05-17T01:17:47.000Z","16"
"2018-05-17T01:17:58.000Z","2018-05-17T01:17:54.000Z","16"
"2018-05-17T01:18:04.000Z","2018-05-17T01:18:00.000Z","16"
"2018-05-17T02:12:07.000Z","2018-05-17T02:12:03.000Z","17"
"2018-05-17T03:20:14.000Z","2018-05-17T03:20:11.000Z","20"
"2018-05-17T04:28:20.000Z","2018-05-17T04:28:16.000Z","18"
"2018-05-17T05:36:19.000Z","2018-05-17T05:36:15.000Z","15"
"2018-05-17T06:44:21.000Z","2018-05-17T06:44:17.000Z","17"
"2018-05-17T07:52:31.000Z","2018-05-17T07:52:28.000Z","16"
"2018-05-17T09:00:52.000Z","2018-05-17T09:00:48.000Z","18"
"2018-05-17T10:09:10.000Z","2018-05-17T10:09:06.000Z","18"
"2018-05-17T11:17:40.000Z","2018-05-17T11:17:36.000Z","18"
"2018-05-17T12:25:55.000Z","2018-05-17T12:25:51.000Z","17"
"2018-05-17T13:34:09.000Z","2018-05-17T13:34:06.000Z","17"
"2018-05-17T14:42:11.000Z","2018-05-17T14:42:07.000Z","17"
"2018-05-17T15:50:08.000Z","2018-05-17T15:50:05.000Z","18"
"2018-05-17T16:57:58.000Z","2018-05-17T16:57:55.000Z","18"
"2018-05-17T18:05:55.000Z","2018-05-17T18:05:52.000Z","17"
"2018-05-17T19:13:45.000Z","2018-05-17T19:13:42.000Z","17"
"2018-05-17T20:21:33.000Z","2018-05-17T20:21:30.000Z","17"
"2018-05-17T21:29:30.000Z","2018-05-17T21:29:26.000Z","15"
"2018-05-17T22:37:25.000Z","2018-05-17T22:37:21.000Z","11"
"2018-05-17T23:45:09.000Z","2018-05-17T23:45:05.000Z","12"
"2018-05-18T00:52:54.000Z","2018-05-18T00:52:49.000Z","13"
"2018-05-18T02:00:41.000Z","2018-05-18T02:00:37.000Z","12"
"2018-05-18T03:08:39.000Z","2018-05-18T03:08:35.000Z","21"
"2018-05-18T04:16:39.000Z","2018-05-18T04:16:35.000Z","23"
"2018-05-18T05:24:44.000Z","2018-05-18T05:24:39.000Z","23"
"2018-05-18T06:32:54.000Z","2018-05-18T06:32:50.000Z","27"
"2018-05-18T07:41:08.000Z","2018-05-18T07:41:05.000Z","23"
"2018-05-18T08:49:26.000Z","2018-05-18T08:49:23.000Z","21"
"2018-05-18T09:57:48.000Z","2018-05-18T09:57:45.000Z","0"
"2018-05-18T11:06:21.000Z","2018-05-18T11:06:17.000Z","0"
"2018-05-18T12:14:51.000Z","2018-05-18T12:14:47.000Z","4"
"2018-05-21T06:00:23.000Z","2018-05-21T06:00:20.000Z","1"
"2018-05-21T07:08:39.000Z","2018-05-21T07:08:35.000Z","0"
"2018-05-21T08:16:58.000Z","2018-05-21T08:16:55.000Z","0"
"2018-05-21T09:25:22.000Z","2018-05-21T09:25:18.000Z","0"
"2018-05-21T11:42:05.000Z","2018-05-21T11:42:01.000Z","32"
"2018-05-21T12:50:31.000Z","2018-05-21T12:50:28.000Z","30"
"2018-05-21T13:58:36.000Z","2018-05-21T13:58:32.000Z","31"
"2018-05-21T15:06:39.000Z","2018-05-21T15:06:36.000Z","32"
"2018-05-21T16:14:31.000Z","2018-05-21T16:14:27.000Z","34"
"2018-05-21T17:22:21.000Z","2018-05-21T17:22:16.000Z","35"
"2018-05-21T18:30:20.000Z","2018-05-21T18:30:12.000Z","35"
"2018-05-21T19:37:59.000Z","2018-05-21T19:37:56.000Z","32"
"2018-05-21T20:45:52.000Z","2018-05-21T20:45:49.000Z","41"
"2018-05-21T21:53:46.000Z","2018-05-21T21:53:43.000Z","43"
"2018-05-21T23:01:29.000Z","2018-05-21T23:01:25.000Z","45"
"2018-05-22T00:09:19.000Z","2018-05-22T00:09:16.000Z","47"
"2018-05-22T01:17:03.000Z","2018-05-22T01:17:00.000Z","42"
"2018-05-22T02:25:03.000Z","2018-05-22T02:25:00.000Z","44"
"2018-05-22T03:33:02.000Z","2018-05-22T03:32:58.000Z","46"
"2018-05-22T05:49:19.000Z","2018-05-22T05:49:15.000Z","48"
"2018-05-22T06:57:42.000Z","2018-05-22T06:57:39.000Z","46"
"2018-05-22T07:01:11.000Z","2018-05-22T07:01:04.000Z","46"
"2018-05-22T07:01:18.000Z","2018-05-22T07:01:14.000Z","46"
"2018-05-22T08:06:03.000Z","2018-05-22T08:06:00.000Z","44"
"2018-05-22T09:14:27.000Z","2018-05-22T09:14:23.000Z","42"
"2018-05-22T10:22:53.000Z","2018-05-22T10:22:50.000Z","41"
"2018-05-22T11:31:23.000Z","2018-05-22T11:31:19.000Z","40"
"2018-05-22T12:39:53.000Z","2018-05-22T12:39:50.000Z","41"
"2018-05-22T14:55:55.000Z","2018-05-22T14:55:52.000Z","43"
"2018-05-22T16:03:46.000Z","2018-05-22T16:03:43.000Z","42"
"2018-05-23T02:14:56.000Z","2018-05-23T02:14:52.000Z","50"
"2018-05-23T04:31:10.000Z","2018-05-23T04:31:06.000Z","46"
"2018-05-23T05:39:21.000Z","2018-05-23T05:39:17.000Z","48"
"2018-05-23T06:47:45.000Z","2018-05-23T06:47:41.000Z","47"
"2018-05-23T07:56:02.000Z","2018-05-23T07:55:58.000Z","48"
