
"date_received","timestamp","value"
"2018-08-02T14:03:27.000Z","2018-08-02T16:03:25.210Z","849.29"
"2018-08-02T14:03:42.000Z","2018-08-02T16:03:40.545Z","849.50"
"2018-08-02T14:03:58.000Z","2018-08-02T16:03:56.186Z","847.20"
"2018-08-02T14:04:16.000Z","2018-08-02T16:04:14.085Z","844.50"
"2018-08-02T14:04:36.000Z","2018-08-02T16:04:34.681Z","843.0"
"2018-08-02T14:05:13.000Z","2018-08-02T16:05:11.468Z","844.50"
"2018-08-13T16:00:58.000Z","2018-08-13T18:00:54.910Z","421.60"
"2018-08-13T16:12:09.000Z","2018-08-13T18:12:06.347Z","421.60"
"2018-08-13T16:23:30.000Z","2018-08-13T18:23:26.341Z","422.0"
"2018-08-13T16:34:40.000Z","2018-08-13T18:34:37.661Z","421.60"
"2018-08-13T16:45:53.000Z","2018-08-13T18:45:49.000Z","422.0"
"2018-08-13T17:19:34.000Z","2018-08-13T19:19:31.499Z","422.60"
"2018-08-13T17:30:54.000Z","2018-08-13T19:30:51.312Z","422.70"
"2018-08-13T17:42:15.000Z","2018-08-13T19:42:11.013Z","422.60"
"2018-08-13T17:53:33.000Z","2018-08-13T19:53:30.585Z","422.79"
"2018-08-13T18:04:53.000Z","2018-08-13T20:04:50.049Z","423.29"
"2018-08-13T18:16:12.000Z","2018-08-13T20:16:09.589Z","423.60"
"2018-08-13T18:27:32.000Z","2018-08-13T20:27:29.048Z","423.60"
"2018-08-13T18:50:10.000Z","2018-08-13T20:50:07.638Z","423.60"
"2018-08-13T19:01:29.000Z","2018-08-13T21:01:26.801Z","423.60"
"2018-08-13T19:12:54.000Z","2018-08-13T21:12:45.953Z","423.60"
"2018-08-13T19:35:18.000Z","2018-08-13T21:35:15.457Z","425.10"
"2018-08-13T19:57:47.000Z","2018-08-13T21:57:43.947Z","433.0"
"2018-08-13T20:09:05.000Z","2018-08-13T22:09:02.134Z","434.0"
"2018-08-13T20:20:14.000Z","2018-08-13T22:20:11.433Z","433.70"
"2018-08-13T20:31:32.000Z","2018-08-13T22:31:29.160Z","431.89"
"2018-08-13T20:54:07.000Z","2018-08-13T22:54:04.359Z","430.50"
"2018-08-13T21:05:25.000Z","2018-08-13T23:05:21.890Z","428.20"
"2018-08-13T21:16:42.000Z","2018-08-13T23:16:39.397Z","426.0"
"2018-08-13T21:28:00.000Z","2018-08-13T23:27:56.908Z","423.70"
"2018-08-13T21:39:09.000Z","2018-08-13T23:39:05.783Z","422.50"
"2018-08-13T21:50:26.000Z","2018-08-13T23:50:23.281Z","422.89"
