
"date_received","timestamp","value"
"2018-05-14T15:49:34.000Z","2018-05-14T17:49:28.898Z","45.53"
"2018-05-14T16:10:08.000Z","2018-05-14T18:10:03.952Z","45.77"
"2018-05-14T16:30:43.000Z","2018-05-14T18:30:39.043Z","44.39"
"2018-05-14T17:32:20.000Z","2018-05-14T19:32:16.433Z","39.22"
"2018-05-14T17:52:50.000Z","2018-05-14T19:52:46.189Z","38.17"
"2018-05-17T14:44:35.000Z","2018-05-17T16:44:31.692Z","42.06"
"2018-05-21T12:00:05.000Z","2018-05-21T14:00:00.345Z","33.61"
"2018-05-21T19:10:02.000Z","2018-05-21T21:09:57.846Z","29.34"
"2018-06-09T13:23:55.000Z","2018-06-09T15:23:50.757Z","36.13"
"2018-06-09T13:44:07.000Z","2018-06-09T15:44:03.854Z","36.67"
"2018-06-09T14:04:43.000Z","2018-06-09T16:04:39.600Z","35.92"
"2018-06-09T14:25:24.000Z","2018-06-09T16:25:14.302Z","35.65"
"2018-06-09T14:31:31.000Z","2018-06-09T16:31:28.129Z","35.57"
"2018-06-09T14:32:23.000Z","2018-06-09T16:32:19.829Z","35.56"
"2018-06-09T14:37:40.000Z","2018-06-09T16:37:36.406Z","36.18"
"2018-06-09T14:58:16.000Z","2018-06-09T16:58:11.996Z","37.88"
"2018-06-09T15:18:52.000Z","2018-06-09T17:18:48.369Z","37.99"
"2018-06-09T15:39:27.000Z","2018-06-09T17:39:23.585Z","35.97"
"2018-06-09T16:00:00.000Z","2018-06-09T17:59:56.322Z","30.68"
"2018-06-09T16:20:30.000Z","2018-06-09T18:20:26.973Z","29.66"
"2018-06-09T16:41:00.000Z","2018-06-09T18:40:56.914Z","29.15"
"2018-06-09T17:01:30.000Z","2018-06-09T19:01:26.439Z","29.06"
"2018-06-09T17:21:59.000Z","2018-06-09T19:21:55.608Z","29.08"
"2018-06-09T17:42:28.000Z","2018-06-09T19:42:24.426Z","29.06"
"2018-06-09T18:02:56.000Z","2018-06-09T20:02:52.763Z","28.91"
"2018-06-09T18:23:24.000Z","2018-06-09T20:23:20.507Z","28.75"
"2018-06-09T18:43:51.000Z","2018-06-09T20:43:47.628Z","28.48"
"2018-06-09T19:04:18.000Z","2018-06-09T21:04:13.958Z","28.31"
"2018-06-09T19:24:43.000Z","2018-06-09T21:24:39.228Z","28.19"
"2018-06-09T19:45:07.000Z","2018-06-09T21:45:03.299Z","28.11"
"2018-06-26T12:07:25.000Z","2018-06-26T14:07:19.854Z","32.48"
"2018-06-26T12:09:22.000Z","2018-06-26T14:09:17.570Z","33.52"
"2018-06-26T12:11:33.000Z","2018-06-26T14:11:28.806Z","34.10"
"2018-06-26T12:36:58.000Z","2018-06-26T14:36:54.166Z","37.89"
"2018-06-26T12:37:51.000Z","2018-06-26T14:37:48.246Z","38.60"
"2018-06-26T12:38:39.000Z","2018-06-26T14:38:35.293Z","39.10"
"2018-06-26T12:40:21.000Z","2018-06-26T14:40:16.723Z","39.39"
"2018-06-26T12:42:01.000Z","2018-06-26T14:41:57.398Z","38.36"
"2018-06-26T12:43:33.000Z","2018-06-26T14:43:29.980Z","36.87"
"2018-06-26T12:45:06.000Z","2018-06-26T14:45:02.520Z","36.16"
"2018-06-26T12:46:38.000Z","2018-06-26T14:46:35.077Z","36.45"
"2018-06-26T12:48:11.000Z","2018-06-26T14:48:07.663Z","37.93"
"2018-06-26T12:49:44.000Z","2018-06-26T14:49:40.435Z","39.17"
"2018-06-26T12:51:17.000Z","2018-06-26T14:51:13.285Z","40.30"
"2018-06-26T12:52:49.000Z","2018-06-26T14:52:46.040Z","41.55"
"2018-06-26T12:54:22.000Z","2018-06-26T14:54:18.803Z","42.02"
"2018-06-26T12:55:52.000Z","2018-06-26T14:55:48.259Z","42.68"
"2018-06-26T12:57:24.000Z","2018-06-26T14:57:20.557Z","48.14"
"2018-06-26T12:59:00.000Z","2018-06-26T14:58:53.058Z","53.07"
"2018-06-26T13:00:29.000Z","2018-06-26T15:00:25.703Z","55.05"
"2018-06-26T13:02:02.000Z","2018-06-26T15:01:58.409Z","54.93"
"2018-06-26T13:03:34.000Z","2018-06-26T15:03:31.035Z","52.26"
"2018-06-26T13:05:07.000Z","2018-06-26T15:05:03.582Z","50.88"
"2018-06-26T13:08:13.000Z","2018-06-26T15:08:08.853Z","56.00"
"2018-06-26T13:09:45.000Z","2018-06-26T15:09:41.608Z","57.59"
"2018-06-26T13:11:18.000Z","2018-06-26T15:11:14.420Z","58.30"
"2018-06-26T13:12:51.000Z","2018-06-26T15:12:47.193Z","53.58"
"2018-06-26T13:14:23.000Z","2018-06-26T15:14:19.797Z","53.30"
"2018-06-26T13:15:28.000Z","2018-06-26T15:15:25.326Z","49.72"
"2018-06-26T13:17:02.000Z","2018-06-26T15:16:58.375Z","47.45"
"2018-06-26T13:18:35.000Z","2018-06-26T15:18:31.332Z","45.41"
"2018-06-26T13:20:13.000Z","2018-06-26T15:20:10.125Z","44.07"
"2018-06-26T13:21:17.000Z","2018-06-26T15:21:14.082Z","43.32"
"2018-06-26T13:23:03.000Z","2018-06-26T15:22:59.331Z","42.00"
"2018-08-10T12:19:28.000Z","2018-08-10T14:19:18.676Z","30.86"
"2018-08-10T12:19:49.000Z","2018-08-10T14:19:43.790Z","30.47"
"2018-08-10T12:20:11.000Z","2018-08-10T14:20:06.640Z","30.56"
"2018-08-10T12:21:07.000Z","2018-08-10T14:20:57.980Z","30.20"
"2018-08-10T12:42:27.000Z","2018-08-10T14:42:18.048Z","32.84"
"2018-08-10T12:58:04.000Z","2018-08-10T14:57:55.338Z","37.72"
"2018-08-10T13:17:52.000Z","2018-08-10T15:17:46.628Z","34.96"
"2018-08-13T15:32:42.000Z","2018-08-13T17:31:11.595Z","35.53"
"2018-08-13T15:51:12.000Z","2018-08-13T17:51:03.280Z","35.10"
"2018-08-13T16:10:58.000Z","2018-08-13T18:10:54.657Z","34.23"
"2018-08-13T16:30:49.000Z","2018-08-13T18:30:45.647Z","34.11"
"2018-08-13T16:50:40.000Z","2018-08-13T18:50:36.895Z","34.38"
"2018-08-13T17:10:31.000Z","2018-08-13T19:10:27.963Z","33.61"
"2018-08-13T17:30:22.000Z","2018-08-13T19:30:18.405Z","32.45"
"2018-08-13T17:50:11.000Z","2018-08-13T19:50:08.047Z","31.08"
"2018-08-13T18:10:00.000Z","2018-08-13T20:09:56.964Z","30.01"
"2018-08-13T18:29:49.000Z","2018-08-13T20:29:45.393Z","29.32"
"2018-08-13T18:49:37.000Z","2018-08-13T20:49:33.552Z","29.04"
"2018-08-13T19:09:25.000Z","2018-08-13T21:09:21.608Z","28.90"
"2018-08-13T19:29:13.000Z","2018-08-13T21:29:09.551Z","28.31"
"2018-08-13T19:49:00.000Z","2018-08-13T21:48:56.691Z","26.61"
"2018-08-13T20:08:47.000Z","2018-08-13T22:08:43.172Z","25.44"
"2018-08-13T20:48:18.000Z","2018-08-13T22:48:14.817Z","24.40"
"2018-08-13T21:08:07.000Z","2018-08-13T23:08:00.403Z","24.29"
"2018-08-13T21:27:49.000Z","2018-08-13T23:27:45.970Z","24.25"
"2018-08-13T21:47:35.000Z","2018-08-13T23:47:31.520Z","24.14"
"2018-08-13T22:07:21.000Z","2018-08-14T00:07:16.994Z","24.06"
"2018-08-13T22:27:06.000Z","2018-08-14T00:27:02.411Z","23.98"
