
"date_received","timestamp","value"
"2018-07-31T12:49:56.000Z","2018-07-31T14:49:53.069Z","66.65"
"2018-07-31T12:50:22.000Z","2018-07-31T14:50:17.982Z","66.76"
"2018-07-31T12:50:46.000Z","2018-07-31T14:50:42.896Z","67.13"
"2018-07-31T12:51:11.000Z","2018-07-31T14:51:07.820Z","76.57"
"2018-07-31T12:51:36.000Z","2018-07-31T14:51:32.771Z","56.13"
"2018-07-31T12:52:01.000Z","2018-07-31T14:51:57.731Z","53.81"
"2018-07-31T12:52:27.000Z","2018-07-31T14:52:22.690Z","55.04"
"2018-07-31T12:52:51.000Z","2018-07-31T14:52:47.647Z","56.38"
"2018-07-31T12:53:16.000Z","2018-07-31T14:53:12.603Z","57.29"
"2018-07-31T12:53:40.000Z","2018-07-31T14:53:37.560Z","58.15"
"2018-07-31T12:54:06.000Z","2018-07-31T14:54:02.518Z","58.88"
"2018-07-31T12:54:31.000Z","2018-07-31T14:54:27.479Z","59.39"
"2018-07-31T12:54:56.000Z","2018-07-31T14:54:52.440Z","59.87"
"2018-07-31T12:55:21.000Z","2018-07-31T14:55:17.403Z","60.23"
"2018-07-31T12:55:46.000Z","2018-07-31T14:55:42.368Z","60.47"
"2018-07-31T12:56:12.000Z","2018-07-31T14:56:07.334Z","60.69"
"2018-07-31T12:56:36.000Z","2018-07-31T14:56:32.303Z","60.80"
"2018-07-31T12:57:01.000Z","2018-07-31T14:56:57.274Z","60.92"
"2018-07-31T12:57:26.000Z","2018-07-31T14:57:22.248Z","60.89"
"2018-07-31T12:57:50.000Z","2018-07-31T14:57:47.224Z","60.54"
"2018-07-31T12:58:16.000Z","2018-07-31T14:58:12.203Z","60.46"
"2018-07-31T12:58:41.000Z","2018-07-31T14:58:37.183Z","60.38"
"2018-07-31T12:59:06.000Z","2018-07-31T14:59:02.167Z","60.27"
"2018-07-31T12:59:31.000Z","2018-07-31T14:59:27.151Z","60.24"
"2018-07-31T12:59:55.000Z","2018-07-31T14:59:52.136Z","60.28"
"2018-07-31T13:00:21.000Z","2018-07-31T15:00:17.123Z","60.09"
"2018-07-31T13:00:45.000Z","2018-07-31T15:00:42.112Z","59.97"
"2018-07-31T13:01:11.000Z","2018-07-31T15:01:07.103Z","59.95"
"2018-07-31T13:01:36.000Z","2018-07-31T15:01:32.095Z","59.90"
"2018-07-31T13:02:00.000Z","2018-07-31T15:01:57.088Z","59.77"
"2018-07-31T13:02:24.000Z","2018-07-31T15:02:22.083Z","59.44"
"2018-07-31T13:02:51.000Z","2018-07-31T15:02:47.079Z","59.28"
"2018-07-31T13:03:15.000Z","2018-07-31T15:03:12.077Z","59.12"
"2018-07-31T13:03:42.000Z","2018-07-31T15:03:37.075Z","59.04"
"2018-07-31T13:04:06.000Z","2018-07-31T15:04:02.075Z","58.99"
"2018-07-31T13:04:30.000Z","2018-07-31T15:04:27.076Z","59.04"
